name,proddate,idno,cntry,trstlgl,trstplc,trstplt,trstsci,lrscale,gincdif,imwbcnt,ccrdprs
ESS10e03_3,2122025,12528,IT,4,7,3,6,5,7.5,3,2
ESS10e03_3,2122025,12534,IT,5,6,4,6,5,7.5,1,8
ESS10e03_3,2122025,12557,IT,6,6,1,8,2,7.5,7,5
ESS10e03_3,2122025,12563,IT,2,3,0,5,5,7.5,5,3
ESS10e03_3,2122025,12565,IT,8,9,5,8,5,5.0,4,2
ESS10e03_3,2122025,12571,IT,5,5,2,8,3,0.0,5,2
ESS10e03_3,2122025,12574,IT,3,8,0,8,9,10.0,0,6
ESS10e03_3,2122025,12592,IT,7,9,3,10,,10.0,6,10
ESS10e03_3,2122025,12596,IT,6,6,3,7,6,10.0,4,7
ESS10e03_3,2122025,12606,IT,6,6,6,6,,7.5,5,7
ESS10e03_3,2122025,12626,IT,7,8,7,8,,7.5,6,8
ESS10e03_3,2122025,12631,IT,5,6,1,4,,7.5,1,5
ESS10e03_3,2122025,12633,IT,8,8,7,8,2,7.5,5,9
ESS10e03_3,2122025,12634,IT,3,6,0,7,,7.5,2,
ESS10e03_3,2122025,12636,IT,6,7,4,8,,2.5,5,6
ESS10e03_3,2122025,12639,IT,6,10,4,5,,7.5,7,7
ESS10e03_3,2122025,12640,IT,3,10,0,9,,7.5,7,0
ESS10e03_3,2122025,12644,IT,6,6,3,6,5,10.0,7,2
ESS10e03_3,2122025,12657,IT,4,6,3,5,5,7.5,6,0
ESS10e03_3,2122025,12674,IT,7,7,4,7,3,10.0,6,5
ESS10e03_3,2122025,12689,IT,7,8,4,8,5,7.5,5,3
ESS10e03_3,2122025,12698,IT,7,6,6,8,7,5.0,5,3
ESS10e03_3,2122025,12712,IT,7,8,6,9,5,5.0,7,9
ESS10e03_3,2122025,12719,IT,6,9,3,9,,7.5,,4
ESS10e03_3,2122025,12722,IT,9,,4,9,5,10.0,6,10
ESS10e03_3,2122025,12725,IT,5,8,3,5,,2.5,1,4
ESS10e03_3,2122025,12729,IT,5,7,1,8,8,7.5,5,7
ESS10e03_3,2122025,12734,IT,6,9,5,10,5,10.0,5,8
ESS10e03_3,2122025,12738,IT,8,8,5,9,4,7.5,5,9
ESS10e03_3,2122025,12741,IT,5,6,3,6,7,7.5,4,8
ESS10e03_3,2122025,12757,IT,4,4,4,4,2,10.0,4,4
ESS10e03_3,2122025,12782,IT,6,7,2,8,8,5.0,2,3
ESS10e03_3,2122025,12784,IT,5,6,2,10,,7.5,5,8
ESS10e03_3,2122025,12785,IT,8,9,2,7,5,7.5,1,5
ESS10e03_3,2122025,12788,IT,4,7,0,7,7,5.0,3,7
ESS10e03_3,2122025,12794,IT,7,9,5,8,8,5.0,1,9
ESS10e03_3,2122025,12795,IT,8,4,6,10,4,7.5,8,8
ESS10e03_3,2122025,12799,IT,5,8,7,10,5,10.0,5,8
ESS10e03_3,2122025,12808,IT,5,7,4,9,6,7.5,6,5
ESS10e03_3,2122025,12825,IT,8,9,6,10,,5.0,4,6
ESS10e03_3,2122025,12846,IT,6,6,6,6,8,5.0,6,6
ESS10e03_3,2122025,12850,IT,6,6,2,7,6,7.5,5,2
ESS10e03_3,2122025,12854,IT,,7,4,7,,7.5,6,7
ESS10e03_3,2122025,12863,IT,8,8,8,8,2,10.0,9,8
ESS10e03_3,2122025,12873,IT,4,6,1,8,4,7.5,1,6
ESS10e03_3,2122025,12882,IT,6,7,5,8,2,10.0,8,10
ESS10e03_3,2122025,12883,IT,7,5,4,9,6,7.5,9,8
ESS10e03_3,2122025,12887,IT,8,8,5,8,4,5.0,5,9
ESS10e03_3,2122025,12891,IT,4,5,4,7,3,7.5,1,8
ESS10e03_3,2122025,12908,IT,10,9,7,10,6,7.5,8,8
ESS10e03_3,2122025,12909,IT,7,8,4,8,8,10.0,3,6
ESS10e03_3,2122025,12910,IT,4,3,3,4,2,5.0,3,2
ESS10e03_3,2122025,12914,IT,3,7,0,6,0,10.0,10,10
ESS10e03_3,2122025,12915,IT,0,5,0,5,,5.0,3,2
ESS10e03_3,2122025,12916,IT,4,4,5,8,7,5.0,5,0
ESS10e03_3,2122025,12918,IT,6,6,6,8,,10.0,5,7
ESS10e03_3,2122025,12928,IT,7,7,5,8,3,7.5,6,4
ESS10e03_3,2122025,12930,IT,8,8,7,7,0,7.5,9,8
ESS10e03_3,2122025,12931,IT,2,2,2,5,,7.5,7,4
ESS10e03_3,2122025,12935,IT,6,7,0,10,,10.0,4,7
ESS10e03_3,2122025,12939,IT,6,8,6,7,5,7.5,6,6
ESS10e03_3,2122025,12946,IT,6,7,6,7,,10.0,7,
ESS10e03_3,2122025,12948,IT,6,10,5,9,10,7.5,8,10
ESS10e03_3,2122025,12958,IT,,7,5,8,,5.0,6,7
ESS10e03_3,2122025,12961,IT,6,6,0,8,6,10.0,3,6
ESS10e03_3,2122025,12963,IT,6,8,5,9,8,7.5,5,5
ESS10e03_3,2122025,12973,IT,5,10,0,8,7,7.5,4,3
ESS10e03_3,2122025,12974,IT,8,7,4,9,0,10.0,5,0
ESS10e03_3,2122025,12989,IT,0,10,0,8,7,7.5,7,8
ESS10e03_3,2122025,13003,IT,8,9,3,8,6,10.0,7,9
ESS10e03_3,2122025,13009,IT,5,5,5,5,5,5.0,6,
ESS10e03_3,2122025,13012,IT,2,4,1,4,,2.5,5,0
ESS10e03_3,2122025,13030,IT,0,,0,,,,0,
ESS10e03_3,2122025,13032,IT,5,6,4,5,,7.5,8,6
ESS10e03_3,2122025,13037,IT,6,6,6,7,3,7.5,4,8
ESS10e03_3,2122025,13041,IT,4,4,2,5,5,10.0,5,6
ESS10e03_3,2122025,13042,IT,2,3,3,3,9,10.0,8,3
ESS10e03_3,2122025,13047,IT,4,8,4,10,6,5.0,4,8
ESS10e03_3,2122025,13054,IT,9,8,5,10,5,10.0,3,8
ESS10e03_3,2122025,13066,IT,9,8,3,7,6,5.0,4,8
ESS10e03_3,2122025,13068,IT,8,8,7,8,8,5.0,,7
ESS10e03_3,2122025,13070,IT,8,8,2,8,3,5.0,8,10
ESS10e03_3,2122025,13082,IT,5,6,2,6,5,7.5,5,4
ESS10e03_3,2122025,13103,IT,6,7,0,9,8,7.5,4,8
ESS10e03_3,2122025,13108,IT,5,5,0,6,,5.0,5,
ESS10e03_3,2122025,13117,IT,3,5,4,4,4,7.5,5,6
ESS10e03_3,2122025,13137,IT,7,7,5,7,,5.0,7,8
ESS10e03_3,2122025,13142,IT,4,7,2,9,4,7.5,5,3
ESS10e03_3,2122025,13156,IT,6,7,5,8,3,7.5,4,9
ESS10e03_3,2122025,13159,IT,2,5,2,6,5,7.5,5,6
ESS10e03_3,2122025,13167,IT,1,10,0,10,,0.0,0,10
ESS10e03_3,2122025,13168,IT,8,8,5,0,6,7.5,2,7
ESS10e03_3,2122025,13170,IT,8,8,3,7,5,5.0,3,8
ESS10e03_3,2122025,13179,IT,6,7,3,7,5,10.0,6,7
ESS10e03_3,2122025,13182,IT,3,2,2,8,4,5.0,8,3
ESS10e03_3,2122025,13185,IT,6,7,4,7,5,10.0,5,7
ESS10e03_3,2122025,13186,IT,6,8,5,9,9,5.0,6,8
ESS10e03_3,2122025,13198,IT,4,7,4,2,9,7.5,5,7
ESS10e03_3,2122025,13209,IT,9,9,5,10,5,5.0,7,6
ESS10e03_3,2122025,13215,IT,6,7,5,6,3,10.0,5,4
ESS10e03_3,2122025,13216,IT,7,7,7,7,3,7.5,7,7
ESS10e03_3,2122025,13217,IT,3,8,0,9,5,7.5,5,8
ESS10e03_3,2122025,13231,IT,10,10,0,10,,5.0,5,5
ESS10e03_3,2122025,13255,IT,7,7,5,6,8,7.5,3,5
ESS10e03_3,2122025,13267,IT,2,2,2,3,2,7.5,3,3
ESS10e03_3,2122025,13269,IT,8,9,5,9,4,7.5,8,7
ESS10e03_3,2122025,13272,IT,6,5,4,8,5,7.5,6,6
ESS10e03_3,2122025,13278,IT,7,7,5,8,3,10.0,5,6
ESS10e03_3,2122025,13288,IT,3,9,0,5,9,7.5,5,8
ESS10e03_3,2122025,13300,IT,5,8,6,8,1,10.0,8,8
ESS10e03_3,2122025,13331,IT,6,6,6,6,3,10.0,5,8
ESS10e03_3,2122025,13333,IT,0,2,0,4,5,10.0,2,5
ESS10e03_3,2122025,13338,IT,7,6,,9,,10.0,7,
ESS10e03_3,2122025,13339,IT,2,7,0,7,9,2.5,5,7
ESS10e03_3,2122025,13340,IT,8,9,6,9,4,7.5,4,7
ESS10e03_3,2122025,13346,IT,5,1,1,5,0,10.0,10,8
ESS10e03_3,2122025,13350,IT,2,2,1,4,,2.5,5,2
ESS10e03_3,2122025,13371,IT,9,9,6,10,3,10.0,7,0
ESS10e03_3,2122025,13373,IT,9,9,5,9,,10.0,4,8
ESS10e03_3,2122025,13403,IT,1,2,0,3,,5.0,4,0
ESS10e03_3,2122025,13406,IT,4,6,1,7,5,7.5,3,7
ESS10e03_3,2122025,13408,IT,8,8,3,9,6,7.5,1,8
ESS10e03_3,2122025,13409,IT,7,10,2,8,8,10.0,10,8
ESS10e03_3,2122025,13410,IT,6,6,5,6,5,7.5,7,3
ESS10e03_3,2122025,13411,IT,6,8,2,8,5,7.5,2,5
ESS10e03_3,2122025,13426,IT,10,10,0,10,5,7.5,8,7
ESS10e03_3,2122025,13441,IT,3,5,1,6,5,10.0,6,6
ESS10e03_3,2122025,13443,IT,8,9,0,3,4,10.0,6,8
ESS10e03_3,2122025,13455,IT,0,9,0,8,10,0.0,5,5
ESS10e03_3,2122025,13459,IT,6,6,2,9,1,10.0,7,6
ESS10e03_3,2122025,13464,IT,9,9,6,0,5,7.5,4,8
ESS10e03_3,2122025,13476,IT,9,7,5,10,8,7.5,1,6
ESS10e03_3,2122025,13485,IT,1,3,0,4,7,0.0,4,0
ESS10e03_3,2122025,13486,IT,2,2,0,5,,2.5,5,2
ESS10e03_3,2122025,13504,IT,8,9,7,8,8,7.5,0,7
ESS10e03_3,2122025,13512,IT,6,8,5,8,5,5.0,7,7
ESS10e03_3,2122025,13513,IT,,4,2,,10,2.5,5,
ESS10e03_3,2122025,13526,IT,5,7,1,8,8,7.5,5,5
ESS10e03_3,2122025,13528,IT,7,7,4,7,3,10.0,5,6
ESS10e03_3,2122025,13530,IT,8,8,0,9,0,2.5,5,6
ESS10e03_3,2122025,13538,IT,6,6,4,7,3,7.5,8,6
ESS10e03_3,2122025,13548,IT,7,8,5,8,,7.5,7,8
ESS10e03_3,2122025,13552,IT,4,3,1,6,4,7.5,5,6
ESS10e03_3,2122025,13567,IT,5,8,3,8,,2.5,5,1
ESS10e03_3,2122025,13589,IT,4,4,1,8,5,10.0,6,5
ESS10e03_3,2122025,13590,IT,3,9,0,9,5,10.0,2,8
ESS10e03_3,2122025,13592,IT,4,6,3,8,6,10.0,6,8
ESS10e03_3,2122025,13601,IT,4,4,1,8,7,10.0,7,4
ESS10e03_3,2122025,13605,IT,7,6,6,9,9,10.0,7,6
ESS10e03_3,2122025,13607,IT,7,7,5,9,7,7.5,5,8
ESS10e03_3,2122025,13614,IT,6,7,5,7,6,7.5,5,5
ESS10e03_3,2122025,13619,IT,7,7,4,7,,7.5,8,
ESS10e03_3,2122025,13628,IT,5,6,2,7,4,7.5,4,
ESS10e03_3,2122025,13629,IT,1,1,1,2,,10.0,3,1
ESS10e03_3,2122025,13637,IT,7,8,6,9,7,7.5,4,6
ESS10e03_3,2122025,13639,IT,4,7,1,9,4,2.5,3,2
ESS10e03_3,2122025,13658,IT,4,5,1,7,5,10.0,2,8
ESS10e03_3,2122025,13662,IT,4,7,6,7,3,7.5,5,5
ESS10e03_3,2122025,13669,IT,7,7,4,7,4,10.0,5,8
ESS10e03_3,2122025,13676,IT,10,10,4,10,5,10.0,4,8
ESS10e03_3,2122025,13688,IT,1,4,0,10,5,5.0,1,3
ESS10e03_3,2122025,13694,IT,3,1,1,8,10,7.5,3,7
ESS10e03_3,2122025,13697,IT,5,6,3,6,,5.0,3,6
ESS10e03_3,2122025,13701,IT,7,8,2,9,6,7.5,7,8
ESS10e03_3,2122025,13711,IT,5,7,6,7,,7.5,5,8
ESS10e03_3,2122025,13722,IT,5,8,0,7,8,10.0,0,7
ESS10e03_3,2122025,13725,IT,5,10,0,7,,7.5,5,6
ESS10e03_3,2122025,13737,IT,5,7,3,6,5,5.0,3,6
ESS10e03_3,2122025,13749,IT,7,8,4,8,2,7.5,4,7
ESS10e03_3,2122025,13759,IT,6,6,4,6,5,10.0,7,5
ESS10e03_3,2122025,13763,IT,0,8,0,6,,2.5,7,5
ESS10e03_3,2122025,13777,IT,6,8,4,7,,7.5,2,3
ESS10e03_3,2122025,13797,IT,0,5,0,6,,0.0,5,0
ESS10e03_3,2122025,13803,IT,5,5,0,3,7,10.0,5,5
ESS10e03_3,2122025,13816,IT,7,7,4,7,6,7.5,5,3
ESS10e03_3,2122025,13864,IT,4,4,1,7,4,7.5,6,7
ESS10e03_3,2122025,13870,IT,6,6,6,7,7,7.5,7,6
ESS10e03_3,2122025,13876,IT,1,3,0,4,,0.0,3,1
ESS10e03_3,2122025,13882,IT,5,8,6,8,8,7.5,2,6
ESS10e03_3,2122025,13883,IT,7,8,7,8,,5.0,7,9
ESS10e03_3,2122025,13884,IT,,10,10,10,,7.5,5,6
ESS10e03_3,2122025,13885,IT,,,0,,,10.0,2,5
ESS10e03_3,2122025,13889,IT,6,7,6,8,7,7.5,6,6
ESS10e03_3,2122025,13902,IT,8,8,3,9,4,10.0,10,3
ESS10e03_3,2122025,13913,IT,6,6,5,7,,10.0,6,7
ESS10e03_3,2122025,13914,IT,6,7,0,10,5,,10,10
ESS10e03_3,2122025,13918,IT,5,10,5,5,5,7.5,0,5
ESS10e03_3,2122025,13923,IT,7,9,0,5,0,10.0,5,6
ESS10e03_3,2122025,13950,IT,4,4,0,2,,7.5,6,
ESS10e03_3,2122025,13951,IT,3,6,0,5,5,10.0,4,6
ESS10e03_3,2122025,13967,IT,6,6,6,6,5,7.5,8,7
ESS10e03_3,2122025,13970,IT,0,0,0,10,5,7.5,4,5
ESS10e03_3,2122025,13975,IT,6,7,6,6,8,10.0,5,9
ESS10e03_3,2122025,13976,IT,0,0,0,6,8,7.5,1,8
ESS10e03_3,2122025,13981,IT,0,5,1,6,,5.0,7,5
ESS10e03_3,2122025,13994,IT,6,6,6,8,,,6,6
ESS10e03_3,2122025,14002,IT,0,5,0,10,6,7.5,5,5
ESS10e03_3,2122025,14005,IT,2,6,0,7,,7.5,2,4
ESS10e03_3,2122025,14014,IT,6,7,2,5,3,10.0,4,3
ESS10e03_3,2122025,14020,IT,7,6,5,8,5,7.5,5,7
ESS10e03_3,2122025,14025,IT,5,6,4,7,7,7.5,4,6
ESS10e03_3,2122025,14033,IT,4,6,6,6,5,5.0,7,5
ESS10e03_3,2122025,14035,IT,4,8,4,8,,7.5,4,8
ESS10e03_3,2122025,14040,IT,4,8,3,7,4,7.5,5,6
ESS10e03_3,2122025,14044,IT,0,3,0,7,5,10.0,0,6
ESS10e03_3,2122025,14051,IT,6,6,6,8,5,7.5,6,5
ESS10e03_3,2122025,14056,IT,8,9,7,9,4,5.0,5,9
ESS10e03_3,2122025,14063,IT,4,6,3,6,8,5.0,4,8
ESS10e03_3,2122025,14065,IT,1,7,0,5,10,10.0,5,
ESS10e03_3,2122025,14070,IT,0,3,0,6,5,10.0,0,0
ESS10e03_3,2122025,14072,IT,6,7,8,8,2,10.0,6,8
ESS10e03_3,2122025,14075,IT,2,2,2,2,3,10.0,2,3
ESS10e03_3,2122025,14078,IT,6,6,2,10,3,7.5,6,8
ESS10e03_3,2122025,14090,IT,5,4,2,7,0,10.0,10,8
ESS10e03_3,2122025,14091,IT,6,7,6,9,8,5.0,7,6
ESS10e03_3,2122025,14096,IT,8,10,6,10,,7.5,10,
ESS10e03_3,2122025,14108,IT,1,6,0,8,,5.0,1,6
ESS10e03_3,2122025,14110,IT,7,8,2,8,5,7.5,5,6
ESS10e03_3,2122025,14114,IT,1,6,0,6,5,10.0,10,8
ESS10e03_3,2122025,14130,IT,5,7,2,10,8,7.5,5,7
ESS10e03_3,2122025,14147,IT,7,8,6,9,9,7.5,2,9
ESS10e03_3,2122025,14148,IT,6,4,2,9,7,5.0,4,7
ESS10e03_3,2122025,14150,IT,4,6,1,5,,10.0,4,5
ESS10e03_3,2122025,14158,IT,6,10,5,7,5,7.5,6,7
ESS10e03_3,2122025,14159,IT,7,6,3,8,3,10.0,2,6
ESS10e03_3,2122025,14169,IT,6,9,0,9,,10.0,4,6
ESS10e03_3,2122025,14175,IT,6,6,6,6,,7.5,8,8
ESS10e03_3,2122025,14188,IT,6,8,3,8,,10.0,4,4
ESS10e03_3,2122025,14191,IT,7,7,2,10,,10.0,3,5
ESS10e03_3,2122025,14192,IT,8,8,5,6,6,7.5,7,5
ESS10e03_3,2122025,14212,IT,5,10,4,8,6,7.5,5,6
ESS10e03_3,2122025,14217,IT,5,5,5,7,5,7.5,2,2
ESS10e03_3,2122025,14230,IT,6,7,2,9,,10.0,7,8
ESS10e03_3,2122025,14233,IT,5,7,4,9,7,5.0,5,9
ESS10e03_3,2122025,14243,IT,5,7,2,8,9,2.5,5,5
ESS10e03_3,2122025,14250,IT,1,5,0,8,,2.5,5,2
ESS10e03_3,2122025,14251,IT,1,1,1,1,6,10.0,2,5
ESS10e03_3,2122025,14267,IT,5,5,5,5,5,10.0,3,6
ESS10e03_3,2122025,14305,IT,4,6,4,6,8,7.5,5,5
ESS10e03_3,2122025,14308,IT,3,5,1,5,4,7.5,3,7
ESS10e03_3,2122025,14310,IT,0,8,0,5,8,0.0,5,1
ESS10e03_3,2122025,14323,IT,7,7,5,7,4,10.0,6,8
ESS10e03_3,2122025,14324,IT,5,6,4,5,3,10.0,6,1
ESS10e03_3,2122025,14325,IT,7,7,4,5,3,10.0,8,3
ESS10e03_3,2122025,14342,IT,7,7,5,7,5,5.0,7,6
ESS10e03_3,2122025,14348,IT,9,,10,10,5,5.0,7,5
ESS10e03_3,2122025,14356,IT,4,4,2,8,5,10.0,6,5
ESS10e03_3,2122025,14364,IT,3,4,2,3,3,5.0,2,6
ESS10e03_3,2122025,14385,IT,5,6,4,7,7,10.0,7,8
ESS10e03_3,2122025,14387,IT,5,6,4,7,7,7.5,4,4
ESS10e03_3,2122025,14390,IT,2,4,1,3,4,7.5,0,5
ESS10e03_3,2122025,14396,IT,7,4,3,8,5,10.0,3,7
ESS10e03_3,2122025,14400,IT,7,6,3,8,5,10.0,5,2
ESS10e03_3,2122025,14402,IT,4,9,0,9,0,7.5,4,7
ESS10e03_3,2122025,14403,IT,2,5,0,7,,2.5,5,1
ESS10e03_3,2122025,14414,IT,5,8,5,7,,7.5,6,7
ESS10e03_3,2122025,14433,IT,6,8,4,8,5,5.0,3,4
ESS10e03_3,2122025,14444,IT,6,9,2,7,8,0.0,3,7
ESS10e03_3,2122025,14445,IT,5,5,3,6,5,10.0,5,10
ESS10e03_3,2122025,14452,IT,8,7,2,9,5,5.0,3,4
ESS10e03_3,2122025,14462,IT,6,5,2,6,8,7.5,4,8
ESS10e03_3,2122025,14468,IT,7,8,3,10,5,5.0,7,9
ESS10e03_3,2122025,14475,IT,10,10,7,10,5,5.0,0,10
ESS10e03_3,2122025,14481,IT,6,7,6,8,,7.5,7,6
ESS10e03_3,2122025,14487,IT,0,6,0,9,,7.5,3,7
ESS10e03_3,2122025,14504,IT,4,7,0,9,5,7.5,5,5
ESS10e03_3,2122025,14518,IT,6,6,5,6,7,2.5,7,6
ESS10e03_3,2122025,14522,IT,7,9,6,8,,10.0,9,8
ESS10e03_3,2122025,14524,IT,8,7,6,9,7,5.0,0,9
ESS10e03_3,2122025,14531,IT,5,4,2,8,5,5.0,3,5
ESS10e03_3,2122025,14539,IT,8,8,5,9,,7.5,,7
ESS10e03_3,2122025,14543,IT,6,6,4,8,3,7.5,3,4
ESS10e03_3,2122025,14552,IT,5,6,0,5,8,7.5,8,10
ESS10e03_3,2122025,14559,IT,2,3,3,8,8,7.5,7,5
ESS10e03_3,2122025,14578,IT,8,8,5,7,7,7.5,4,4
ESS10e03_3,2122025,14594,IT,6,8,8,7,,5.0,8,8
ESS10e03_3,2122025,14597,IT,0,0,0,3,,0.0,2,2
ESS10e03_3,2122025,14599,IT,3,7,2,6,,2.5,3,2
ESS10e03_3,2122025,14603,IT,6,7,4,6,4,7.5,7,8
ESS10e03_3,2122025,14605,IT,8,7,5,6,4,5.0,7,5
ESS10e03_3,2122025,14606,IT,5,7,3,7,,5.0,2,5
ESS10e03_3,2122025,14612,IT,3,7,1,6,5,7.5,2,6
ESS10e03_3,2122025,14625,IT,7,7,0,9,,5.0,8,2
ESS10e03_3,2122025,14632,IT,2,0,0,10,10,7.5,6,5
ESS10e03_3,2122025,14639,IT,3,5,0,4,,7.5,4,7
ESS10e03_3,2122025,14663,IT,3,2,2,3,3,2.5,5,2
ESS10e03_3,2122025,14668,IT,7,6,1,9,,5.0,5,4
ESS10e03_3,2122025,14670,IT,4,7,4,8,3,7.5,6,8
ESS10e03_3,2122025,14686,IT,2,2,1,6,5,10.0,5,6
ESS10e03_3,2122025,14689,IT,5,5,3,7,7,7.5,5,2
ESS10e03_3,2122025,14692,IT,9,8,6,8,5,7.5,6,10
ESS10e03_3,2122025,14697,IT,7,7,4,8,,7.5,,7
ESS10e03_3,2122025,14711,IT,8,8,3,9,,7.5,3,3
ESS10e03_3,2122025,14712,IT,7,8,7,7,7,7.5,7,0
ESS10e03_3,2122025,14722,IT,5,5,5,8,5,7.5,4,6
ESS10e03_3,2122025,14727,IT,7,7,7,7,5,5.0,3,4
ESS10e03_3,2122025,14728,IT,8,8,6,9,6,7.5,5,8
ESS10e03_3,2122025,14729,IT,3,7,1,7,3,2.5,6,8
ESS10e03_3,2122025,14738,IT,0,3,0,4,,5.0,5,2
ESS10e03_3,2122025,14748,IT,3,6,2,8,9,2.5,3,7
ESS10e03_3,2122025,14749,IT,8,8,8,8,,5.0,8,9
ESS10e03_3,2122025,14760,IT,5,8,2,8,,7.5,8,6
ESS10e03_3,2122025,14772,IT,4,10,3,9,8,10.0,1,8
ESS10e03_3,2122025,14775,IT,4,6,3,7,5,5.0,2,6
ESS10e03_3,2122025,14785,IT,2,2,0,4,4,10.0,3,7
ESS10e03_3,2122025,14803,IT,6,6,4,8,7,2.5,6,1
ESS10e03_3,2122025,14805,IT,7,6,5,8,4,10.0,6,8
ESS10e03_3,2122025,14806,IT,8,7,4,9,0,10.0,,8
ESS10e03_3,2122025,14810,IT,3,7,0,7,5,10.0,1,10
ESS10e03_3,2122025,14811,IT,7,8,4,6,2,7.5,4,4
ESS10e03_3,2122025,14815,IT,6,7,2,10,5,5.0,4,8
ESS10e03_3,2122025,14820,IT,8,9,5,9,4,10.0,8,6
ESS10e03_3,2122025,14822,IT,3,7,0,6,7,7.5,5,8
ESS10e03_3,2122025,14824,IT,2,4,2,2,8,10.0,2,5
ESS10e03_3,2122025,14829,IT,4,4,0,8,8,2.5,3,0
ESS10e03_3,2122025,14834,IT,2,2,2,4,4,5.0,1,6
ESS10e03_3,2122025,14838,IT,2,4,1,4,,5.0,4,6
ESS10e03_3,2122025,14841,IT,6,7,4,9,8,5.0,5,3
ESS10e03_3,2122025,14844,IT,5,5,2,5,5,5.0,1,5
ESS10e03_3,2122025,14854,IT,7,7,7,7,8,10.0,9,7
ESS10e03_3,2122025,14855,IT,6,7,3,6,7,7.5,4,6
ESS10e03_3,2122025,14867,IT,7,7,5,7,4,7.5,5,4
ESS10e03_3,2122025,14877,IT,,6,2,3,,5.0,6,8
ESS10e03_3,2122025,14893,IT,7,9,0,,,7.5,10,5
ESS10e03_3,2122025,14896,IT,7,7,7,9,,5.0,7,6
ESS10e03_3,2122025,14909,IT,3,9,2,8,,10.0,3,2
ESS10e03_3,2122025,14914,IT,0,4,2,4,3,7.5,2,6
ESS10e03_3,2122025,14915,IT,5,8,3,7,2,7.5,4,7
ESS10e03_3,2122025,14940,IT,0,2,0,6,,0.0,5,1
ESS10e03_3,2122025,14957,IT,2,2,2,7,7,10.0,3,2
ESS10e03_3,2122025,14960,IT,2,7,4,8,5,7.5,5,7
ESS10e03_3,2122025,14961,IT,9,9,7,8,1,7.5,9,8
ESS10e03_3,2122025,14967,IT,7,10,5,9,5,10.0,8,2
ESS10e03_3,2122025,14971,IT,5,6,4,5,10,10.0,5,5
ESS10e03_3,2122025,14974,IT,0,5,0,6,10,7.5,1,5
ESS10e03_3,2122025,14985,IT,8,9,7,8,8,10.0,3,6
ESS10e03_3,2122025,14995,IT,4,6,0,7,,7.5,2,1
ESS10e03_3,2122025,14996,IT,8,8,6,4,,10.0,8,0
ESS10e03_3,2122025,15015,IT,,,,,,7.5,,4
ESS10e03_3,2122025,15020,IT,8,8,3,8,,10.0,4,3
ESS10e03_3,2122025,15025,IT,6,7,4,7,3,10.0,4,9
ESS10e03_3,2122025,15029,IT,1,9,0,5,,5.0,5,3
ESS10e03_3,2122025,15031,IT,3,4,5,3,5,5.0,7,6
ESS10e03_3,2122025,15034,IT,0,5,0,3,3,10.0,5,8
ESS10e03_3,2122025,15044,IT,4,4,4,4,4,7.5,4,8
ESS10e03_3,2122025,15049,IT,3,8,0,0,,2.5,3,2
ESS10e03_3,2122025,15053,IT,5,7,3,8,5,5.0,4,7
ESS10e03_3,2122025,15063,IT,6,8,2,8,5,2.5,7,7
ESS10e03_3,2122025,15082,IT,8,8,3,8,,7.5,5,8
ESS10e03_3,2122025,15086,IT,4,5,3,7,2,7.5,8,6
ESS10e03_3,2122025,15087,IT,7,10,0,5,5,10.0,3,10
ESS10e03_3,2122025,15089,IT,2,4,3,7,2,10.0,8,4
ESS10e03_3,2122025,15092,IT,5,7,3,6,8,5.0,4,7
ESS10e03_3,2122025,15106,IT,5,8,8,7,,,3,5
ESS10e03_3,2122025,15108,IT,8,8,5,7,5,7.5,5,8
ESS10e03_3,2122025,15109,IT,5,7,6,10,,7.5,1,5
ESS10e03_3,2122025,15110,IT,5,6,3,9,7,7.5,6,7
ESS10e03_3,2122025,15115,IT,7,7,3,8,5,5.0,5,7
ESS10e03_3,2122025,15116,IT,5,5,5,8,5,7.5,9,7
ESS10e03_3,2122025,15123,IT,5,9,0,8,5,10.0,2,8
ESS10e03_3,2122025,15129,IT,10,10,6,10,4,10.0,8,8
ESS10e03_3,2122025,15151,IT,9,9,8,10,9,10.0,9,6
ESS10e03_3,2122025,15152,IT,0,7,0,2,8,5.0,2,10
ESS10e03_3,2122025,15156,IT,5,8,3,9,8,5.0,3,10
ESS10e03_3,2122025,15163,IT,4,6,2,7,9,10.0,,8
ESS10e03_3,2122025,15166,IT,8,8,4,9,6,7.5,5,7
ESS10e03_3,2122025,15177,IT,6,8,0,10,3,5.0,3,4
ESS10e03_3,2122025,15189,IT,7,7,7,7,7,5.0,4,6
ESS10e03_3,2122025,15202,IT,6,6,6,6,,7.5,9,1
ESS10e03_3,2122025,15206,IT,3,6,3,6,2,10.0,8,7
ESS10e03_3,2122025,15208,IT,4,6,3,6,,7.5,6,5
ESS10e03_3,2122025,15215,IT,6,7,0,7,3,7.5,5,5
ESS10e03_3,2122025,15218,IT,7,5,2,9,5,7.5,7,5
ESS10e03_3,2122025,15225,IT,10,10,5,7,5,10.0,10,10
ESS10e03_3,2122025,15227,IT,5,5,5,8,7,10.0,5,5
ESS10e03_3,2122025,15232,IT,5,7,4,6,,7.5,7,7
ESS10e03_3,2122025,15235,IT,4,9,9,8,6,7.5,5,7
ESS10e03_3,2122025,15249,IT,8,8,1,10,0,10.0,5,7
ESS10e03_3,2122025,15250,IT,7,6,4,7,2,7.5,5,6
ESS10e03_3,2122025,15252,IT,4,5,3,6,,5.0,4,4
