name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,55835,4,NL,2,8,8,6,8,6,5.0,4,5,4
ESS10e03_3,02.12.2025,55839,7,NL,2,5,5,2,,0,7.5,,,0
ESS10e03_3,02.12.2025,55849,4,NL,1,8,8,2,9,9,7.5,9,2,7
ESS10e03_3,02.12.2025,55852,6,NL,1,5,8,6,7,8,7.5,5,7,8
ESS10e03_3,02.12.2025,55863,3,NL,1,8,7,6,8,7,0.0,9,7,6
ESS10e03_3,02.12.2025,55870,3,NL,2,7,7,6,8,7,7.5,2,5,3
ESS10e03_3,02.12.2025,55902,5,NL,1,7,7,5,6,6,2.5,5,7,4
ESS10e03_3,02.12.2025,55936,4,NL,1,10,10,8,9,9,5.0,6,6,0
ESS10e03_3,02.12.2025,55984,6,NL,1,8,8,5,7,8,7.5,6,7,5
ESS10e03_3,02.12.2025,56036,3,NL,1,8,8,6,8,7,5.0,7,5,0
ESS10e03_3,02.12.2025,56083,3,NL,1,6,6,4,7,8,10.0,6,8,7
ESS10e03_3,02.12.2025,56087,5,NL,1,7,6,6,7,8,10.0,8,9,8
ESS10e03_3,02.12.2025,56094,3,NL,1,8,8,6,9,7,7.5,7,6,4
ESS10e03_3,02.12.2025,56104,4,NL,1,8,9,8,9,9,2.5,8,2,2
ESS10e03_3,02.12.2025,56106,4,NL,2,9,10,3,9,5,10.0,,5,4
ESS10e03_3,02.12.2025,56182,5,NL,1,8,7,0,8,7,10.0,2,8,0
ESS10e03_3,02.12.2025,56186,1,NL,2,7,5,6,7,8,5.0,5,5,1
ESS10e03_3,02.12.2025,56206,3,NL,2,4,6,2,7,9,7.5,6,5,4
ESS10e03_3,02.12.2025,56247,7,NL,2,3,8,2,8,8,10.0,,,3
ESS10e03_3,02.12.2025,56263,4,NL,2,6,7,4,5,8,7.5,4,5,9
ESS10e03_3,02.12.2025,56282,7,NL,1,7,7,6,8,6,10.0,4,7,4
ESS10e03_3,02.12.2025,56297,6,NL,2,8,7,4,8,7,10.0,7,7,2
ESS10e03_3,02.12.2025,56298,1,NL,2,6,7,6,10,6,7.5,,5,5
ESS10e03_3,02.12.2025,56301,2,NL,2,3,8,2,8,8,10.0,5,8,0
