name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,12536,2,BE,1,7,9,4,8,5,10.0,5,9,0
ESS10e03_3,02.12.2025,12542,4,BE,1,3,5,0,5,7,5.0,5,2,0
ESS10e03_3,02.12.2025,12546,3,BE,1,6,6,5,8,7,10.0,3,7,0
ESS10e03_3,02.12.2025,12556,5,BE,2,4,7,4,4,6,7.5,7,5,7
ESS10e03_3,02.12.2025,12565,5,BE,2,1,5,1,7,0,2.5,8,2,0
ESS10e03_3,02.12.2025,12570,6,BE,1,6,8,5,7,7,7.5,5,8,2
ESS10e03_3,02.12.2025,12577,2,BE,1,7,8,2,9,8,10.0,3,9,0
ESS10e03_3,02.12.2025,12588,4,BE,2,3,3,1,1,5,7.5,5,2,8
ESS10e03_3,02.12.2025,12589,1,BE,1,8,6,4,10,7,10.0,6,9,8
ESS10e03_3,02.12.2025,12606,7,BE,2,7,10,6,8,0,5.0,6,7,0
ESS10e03_3,02.12.2025,12623,5,BE,2,7,7,4,8,7,5.0,,6,4
ESS10e03_3,02.12.2025,12657,3,BE,2,8,10,10,10,7,7.5,,10,10
ESS10e03_3,02.12.2025,12673,6,BE,1,4,6,6,6,6,7.5,5,7,7
ESS10e03_3,02.12.2025,12676,4,BE,1,5,8,0,8,10,10.0,4,7,8
ESS10e03_3,02.12.2025,12693,3,BE,2,4,8,7,9,7,7.5,6,5,1
ESS10e03_3,02.12.2025,12705,6,BE,2,5,7,5,8,6,10.0,4,5,0
ESS10e03_3,02.12.2025,12712,2,BE,2,7,6,4,9,6,7.5,4,8,6
ESS10e03_3,02.12.2025,12725,5,BE,2,9,9,3,9,10,10.0,5,5,10
ESS10e03_3,02.12.2025,12757,2,BE,1,6,2,5,8,2,5.0,0,10,10
ESS10e03_3,02.12.2025,12768,4,BE,2,7,10,5,9,4,5.0,5,7,3
ESS10e03_3,02.12.2025,12782,3,BE,2,5,7,6,8,8,7.5,5,6,7
ESS10e03_3,02.12.2025,12792,6,BE,1,7,8,7,9,8,7.5,3,5,5
ESS10e03_3,02.12.2025,12794,1,BE,2,7,8,6,8,6,7.5,6,4,4
ESS10e03_3,02.12.2025,12799,4,BE,1,2,2,2,2,5,7.5,3,5,8
ESS10e03_3,02.12.2025,12803,1,BE,1,6,6,4,8,8,7.5,6,6,7
ESS10e03_3,02.12.2025,12819,3,BE,2,6,7,5,6,10,10.0,5,7,10
ESS10e03_3,02.12.2025,12824,1,BE,2,9,9,6,10,9,7.5,4,5,5
